-127,0.1,288.8,511,-4.4869967,48.380547,1444203465
-127,0.1,296,511,-4.487005,48.38054,1444203475
-127,0.1,293.1,511,-4.487028,48.38053,1444203487
-127,0.1,292.6,511,-4.48702,48.380535,1444203496
-127,0.1,289.6,511,-4.487028,48.380527,1444203506
-127,0,288.1,511,-4.4870167,48.380527,1444203517
-127,0,289.5,511,-4.4870334,48.380516,1444203525
-127,0.1,291.7,511,-4.4870367,48.380512,1444203535
-127,0.1,289,511,-4.487045,48.38051,1444203547
-127,0.1,293.2,511,-4.4870515,48.380505,1444203556
-127,0.1,289.8,511,-4.4870467,48.38051,1444203566
-127,0.1,293.4,511,-4.487038,48.38051,1444203577
-127,0.1,297.1,511,-4.4870315,48.380512,1444203585
-127,0.1,289.8,511,-4.487018,48.380516,1444203595
-127,0,281.6,511,-4.4870114,48.38052,1444203607
-127,0.1,283.4,511,-4.4870067,48.380527,1444203617
-127,0.1,280.8,511,-4.487005,48.38053,1444203626
-127,0.1,280.6,511,-4.48699,48.380547,1444203637
-127,0,279.6,511,-4.487,48.380535,1444203645
-127,0.1,279.3,511,-4.48701,48.380527,1444203655
-127,0,281.2,511,-4.4870367,48.380512,1444203667
-127,0,277.7,511,-4.4870214,48.380516,1444203676
-127,0,281,511,-4.4870167,48.380512,1444203686
-127,0,280,511,-4.487015,48.380512,1444203697
-127,0,277.1,511,-4.4870167,48.380512,1444203705
-127,0,279.3,511,-4.4870133,48.380512,1444203715
-127,0.1,284.2,511,-4.4870434,48.380497,1444203727
-127,0.2,286.6,511,-4.4870467,48.3805,1444203736
-127,0,294,511,-4.487045,48.38051,1444203746
-127,0.1,296.2,511,-4.4870267,48.380516,1444203756
-127,0,297.6,511,-4.4870934,48.38048,1444203765
-127,0,298,511,-4.4869933,48.380547,1444203787
-127,0.1,294.7,511,-4.4870033,48.380543,1444203796
-127,0,296.7,511,-4.48701,48.38054,1444203806
-127,0.1,305.7,511,-4.487035,48.380512,1444203825
-127,0.1,314,511,-4.4870315,48.38051,1444203837
-127,0.1,314.6,511,-4.4870315,48.38051,1444203845
-127,0,321.7,511,-4.487015,48.380527,1444203856
-127,0.1,318.3,511,-4.487015,48.380535,1444203866
-127,0.1,315.4,511,-4.48701,48.380535,1444203875
-127,0.1,314.9,511,-4.4870167,48.380527,1444203886
-127,0.1,315.7,511,-4.487018,48.380535,1444203897
-127,0.1,314.3,511,-4.48702,48.380535,1444203905
-127,0.1,303.2,511,-4.4870267,48.380535,1444203916
-127,0.5,10.4,511,-4.4870634,48.3805,1444203936
-127,0.8,87.6,511,-4.4870367,48.380486,1444203946
-127,1,116.3,511,-4.4869766,48.38046,1444203957
-127,1.3,121.7,511,-4.4869,48.380447,1444203965
-127,1.6,122.8,511,-4.48681,48.380413,1444203976
-127,1.6,121.9,511,-4.4867,48.38038,1444203986
-127,1.6,122,511,-4.486602,48.38035,1444203996
-127,1.5,119.7,511,-4.486525,48.3803,1444204006
-127,1.4,121.1,511,-4.486417,48.380276,1444204017
-127,1.4,119.1,511,-4.486335,48.380245,1444204025
-127,1.4,120.3,511,-4.486252,48.380215,1444204036
-127,1.4,117.7,511,-4.486165,48.38018,1444204046
-127,1.3,117.7,511,-4.48608,48.38015,1444204055
-127,1.3,117.4,511,-4.4859967,48.38012,1444204066
-127,1.3,117.8,511,-4.4859066,48.380085,1444204077
-127,1.3,116,511,-4.485825,48.380062,1444204086
-127,1.3,118.3,511,-4.48575,48.38004,1444204095
-127,1.4,116.9,511,-4.4856668,48.380013,1444204106
-127,1.3,120.8,511,-4.4855866,48.37998,1444204115
-127,1.3,118.7,511,-4.4855165,48.379936,1444204126
-127,1.3,118.9,511,-4.4854383,48.3799,1444204136
-127,1.3,117.4,511,-4.4853415,48.379875,1444204147
-127,1.4,116.6,511,-4.4852614,48.379856,1444204155
-127,1.3,118.6,511,-4.4851785,48.379833,1444204166
-127,1.4,117.7,511,-4.485093,48.379807,1444204175
-127,1.9,123.5,511,-4.4849334,48.37972,1444204196
-127,1.9,126.9,511,-4.4848266,48.379654,1444204207
-127,2.1,130.8,511,-4.4847,48.37961,1444204215
-127,2.2,137.1,511,-4.484585,48.379528,1444204226
-127,2.4,141.9,511,-4.4844866,48.379444,1444204236
-127,2.4,147.5,511,-4.4843965,48.379368,1444204246
-127,2.6,153,511,-4.48432,48.37926,1444204255
-127,2.6,158.5,511,-4.484235,48.379147,1444204266
-127,2.6,166.3,511,-4.484182,48.379047,1444204275
-127,2.7,166.9,511,-4.4841266,48.37892,1444204286
-127,2.7,167,511,-4.4840765,48.378796,1444204296
-127,2.8,170.1,511,-4.48405,48.37868,1444204306
-127,2.8,171.3,511,-4.484017,48.378548,1444204315
-127,2.7,178.6,511,-4.484,48.378403,1444204326
-127,2.6,188.4,511,-4.4840183,48.37829,1444204335
-127,2.6,196.4,511,-4.4840684,48.378174,1444204346
-127,2.4,210.4,511,-4.484145,48.378075,1444204356
-127,2.4,218.4,511,-4.48425,48.37797,1444204366
-127,2.3,228.8,511,-4.4843516,48.3779,1444204376
-127,2.2,236.3,511,-4.4844866,48.377827,1444204386
-127,2,238.4,511,-4.4846234,48.377792,1444204397
-127,1.8,242.9,511,-4.4847317,48.37776,1444204406
-127,1.6,243.2,511,-4.4848366,48.37773,1444204416
-127,1.5,244.2,511,-4.4849434,48.37769,1444204426
-127,1.4,243.7,511,-4.4850235,48.377666,1444204436
-127,1.3,244.6,511,-4.485115,48.377636,1444204446
-127,1.1,244.6,511,-4.48519,48.377613,1444204457
-127,1.2,246,511,-4.485252,48.377594,1444204466
-127,1.1,248.7,511,-4.4853215,48.377575,1444204476
-127,0.9,248.8,511,-4.48538,48.377544,1444204486
-127,0.8,248.7,511,-4.48543,48.37752,1444204496
-127,0.9,250.2,511,-4.48549,48.377506,1444204506
-127,0.8,251.8,511,-4.4855385,48.3775,1444204517
-127,0.6,253.6,511,-4.485582,48.377495,1444204526
-127,0.5,255.1,511,-4.485665,48.377472,1444204546
-127,0.5,253.6,511,-4.485688,48.377476,1444204556
-127,0.6,261.6,511,-4.4857316,48.37747,1444204566
-127,0.5,264.4,511,-4.485777,48.377464,1444204577
-127,0.6,267.1,511,-4.4858165,48.377445,1444204586
-127,0.5,260.9,511,-4.4858418,48.377434,1444204596
-127,0.3,261.8,511,-4.4858685,48.377426,1444204606
-127,0.2,256.9,511,-4.48588,48.377426,1444204616
-127,0.4,196.4,511,-4.48586,48.37743,1444204626
-127,0.5,138.9,511,-4.48582,48.377426,1444204637
-127,0.6,114.8,511,-4.4857817,48.377434,1444204646
-127,0.7,103.5,511,-4.48573,48.37744,1444204656
-127,0.9,97.9,511,-4.485675,48.37743,1444204666
-127,0.7,94.6,511,-4.485625,48.377426,1444204676
-127,0.5,85.9,511,-4.485572,48.37743,1444204686
-127,0.3,80.9,511,-4.48554,48.377434,1444204697
-127,0.4,64.7,511,-4.485525,48.377445,1444204705
-127,0.4,12.6,511,-4.4855266,48.37746,1444204716
-127,0.6,334.4,511,-4.4855566,48.37747,1444204726
-127,0.7,289.3,511,-4.485608,48.37747,1444204736
-127,0.9,257.7,511,-4.4856567,48.37746,1444204746
-127,0.8,232.9,511,-4.4857,48.37744,1444204758
-127,1,224.5,511,-4.4857435,48.377415,1444204765
-127,1.3,209.6,511,-4.48579,48.377365,1444204776
-127,1.3,226.5,511,-4.4858465,48.377327,1444204786
-127,1.6,223.7,511,-4.4859233,48.37726,1444204797
-127,1.8,222,511,-4.4860015,48.3772,1444204806
-127,1.6,231.7,511,-4.4860883,48.377148,1444204817
-127,1.7,227.6,511,-4.4861684,48.3771,1444204825
-127,1.6,221.9,511,-4.4862566,48.37705,1444204836
-127,2,218,511,-4.486325,48.376984,1444204846
-127,2,210.2,511,-4.4864116,48.3769,1444204856
-127,2.1,212.2,511,-4.4864917,48.376827,1444204866
-127,1.8,227.5,511,-4.486585,48.376755,1444204877
-127,1.8,231.1,511,-4.4866714,48.376705,1444204885
-127,1.9,233.2,511,-4.48678,48.376644,1444204896
-127,2,225.7,511,-4.48698,48.376534,1444204916
-127,1.9,221.7,511,-4.487075,48.376465,1444204926
-127,2.2,215.2,511,-4.48716,48.37639,1444204937
-127,2.4,204.9,511,-4.4872265,48.37631,1444204945
-127,2.5,201.4,511,-4.4873066,48.376198,1444204957
-127,3,193.9,511,-4.487368,48.376095,1444204966
-127,3,188,511,-4.4874067,48.375954,1444204977
-127,2.9,181.6,511,-4.487408,48.37582,1444204986
-127,3.1,183,511,-4.4874034,48.375668,1444204997
-127,3.1,187.9,511,-4.487418,48.37553,1444205005
-127,3.2,189.5,511,-4.4874635,48.37538,1444205015
-127,3.3,191.1,511,-4.48751,48.37523,1444205025
-127,3.5,193.6,511,-4.487565,48.375065,1444205036
-127,3.7,195.3,511,-4.487623,48.37491,1444205046
-127,3.6,196.3,511,-4.4876986,48.37475,1444205058
-127,3.8,196.4,511,-4.4877634,48.374607,1444205065
-127,4,195.9,511,-4.48783,48.37443,1444205075
-127,4.1,196.2,511,-4.4879,48.374252,1444205085
-127,4,192,511,-4.4879665,48.374054,1444205096
-127,4.1,188.6,511,-4.488015,48.37386,1444205106
-127,4.1,190.8,511,-4.4880667,48.373665,1444205117
-127,4.3,188.7,511,-4.4881067,48.373486,1444205125
-127,4.3,189.8,511,-4.488155,48.373295,1444205135
-127,4.4,188.3,511,-4.488185,48.373085,1444205145
-127,4.4,186.1,511,-4.4882317,48.372868,1444205157
-127,4.7,183.6,511,-4.488255,48.37266,1444205166
-127,4.7,186.7,511,-4.4882917,48.372448,1444205177
-127,4.5,184.3,511,-4.48831,48.372253,1444205185
-127,4.5,189.4,511,-4.488352,48.372047,1444205195
-127,4.5,193.9,511,-4.48841,48.37184,1444205205
-127,4.5,198.1,511,-4.4885015,48.371613,1444205217
-127,4.4,197,511,-4.488605,48.37142,1444205226
-127,4.5,195.7,511,-4.4886866,48.371216,1444205237
-127,4.4,198.3,511,-4.4887667,48.37104,1444205245
-127,4.3,192.4,511,-4.488943,48.370667,1444205265
-127,4.2,196.2,511,-4.4890165,48.370453,1444205277
-127,4.3,197,511,-4.4890885,48.37026,1444205286
-127,4.1,197.3,511,-4.4891715,48.370068,1444205297
-127,4.2,199.5,511,-4.4892416,48.3699,1444205305
-127,4,199.2,511,-4.489353,48.369705,1444205316
-127,4.3,199.2,511,-4.4894385,48.36952,1444205326
-127,3.9,204.8,511,-4.489545,48.369335,1444205337
-127,4.2,200.2,511,-4.489635,48.369152,1444205346
-127,4,197.3,511,-4.48974,48.368988,1444205357
-127,4.1,200.8,511,-4.489825,48.36883,1444205365
-127,4.1,198,511,-4.4899316,48.36864,1444205377
-127,4.4,201.9,511,-4.4900365,48.36848,1444205386
-127,4.1,197.9,511,-4.4901085,48.368305,1444205397
-127,3.7,200.3,511,-4.490178,48.36816,1444205405
-127,3.3,200.3,511,-4.4902616,48.36798,1444205417
-127,3,198.3,511,-4.4903283,48.36784,1444205425
-127,3.1,204.4,511,-4.4904265,48.367672,1444205436
-127,3.2,195.3,511,-4.4904933,48.367535,1444205446
-127,3.3,194.4,511,-4.490545,48.367393,1444205457
-127,3.3,192.2,511,-4.49058,48.367268,1444205465
-127,2.7,185.6,511,-4.4906116,48.36712,1444205477
-127,3.8,190.6,511,-4.490645,48.366985,1444205485
-127,3.4,187.3,511,-4.4906783,48.366837,1444205496
-127,3.1,191.6,511,-4.490713,48.36669,1444205507
-127,2.8,192.9,511,-4.490773,48.366573,1444205517
-127,3.1,198.1,511,-4.4908366,48.36643,1444205525
-127,2.7,198.5,511,-4.4909015,48.366276,1444205537
-127,2.6,194.8,511,-4.490958,48.36616,1444205545
-127,2.9,196,511,-4.4910316,48.366016,1444205556
-127,2.4,195.9,511,-4.4910917,48.36588,1444205567
-127,2.8,194.2,511,-4.4911385,48.365753,1444205576
-127,2.8,190.1,511,-4.4911885,48.36562,1444205585
-127,3.8,193.8,511,-4.49124,48.36547,1444205597
-127,3.1,194,511,-4.49128,48.365345,1444205605
-127,2,197.2,511,-4.49134,48.365227,1444205616
-127,3.3,199.3,511,-4.49144,48.364975,1444205636
-127,3.3,201.3,511,-4.491495,48.36484,1444205645
-127,3.1,198,511,-4.49156,48.364693,1444205657
-127,3.5,196.9,511,-4.4916234,48.36456,1444205666
-127,3.4,197.5,511,-4.491685,48.364433,1444205676
-127,2.6,202.2,511,-4.491737,48.364334,1444205685
-127,1.9,197.6,511,-4.49181,48.364185,1444205696
-127,2,198.9,511,-4.491938,48.36392,1444205717
-127,2.9,197.7,511,-4.491995,48.363792,1444205726
-127,2.6,194.2,511,-4.492047,48.363674,1444205737
-127,3.2,199.5,511,-4.492103,48.363552,1444205745
-127,3.2,200.5,511,-4.4921684,48.363426,1444205756
-127,2.1,202.3,511,-4.49225,48.363293,1444205766
-127,3.2,206.6,511,-4.492338,48.36317,1444205777
-127,2.4,208.4,511,-4.4924235,48.363056,1444205786
-127,2.5,209.4,511,-4.49251,48.362934,1444205797
-127,2.9,204.4,511,-4.4925785,48.362835,1444205805
-127,3.2,206.6,511,-4.492678,48.36271,1444205817
-127,3,210.4,511,-4.4927783,48.362576,1444205826
-127,3.4,201.5,511,-4.492863,48.36246,1444205837
-127,2.6,206.2,511,-4.492955,48.362347,1444205846
-127,3.3,209.9,511,-4.4930515,48.36223,1444205857
-127,3.2,207.8,511,-4.493145,48.362118,1444205867
-127,3.5,207.4,511,-4.493225,48.362015,1444205876
-127,3.2,204.9,511,-4.49332,48.361893,1444205886
-127,2.8,204,511,-4.4934034,48.36178,1444205897
-127,3.1,208,511,-4.4934883,48.36166,1444205906
-127,2.4,207.3,511,-4.49357,48.361546,1444205917
-127,3.1,205.5,511,-4.493652,48.361435,1444205927
-127,2.4,206.3,511,-4.4937315,48.361332,1444205937
-127,2.8,204.9,511,-4.49381,48.361225,1444205947
-127,3,207.3,511,-4.4938784,48.36112,1444205956
-127,1.9,206.2,511,-4.4939566,48.361,1444205966
-127,2.3,204.6,511,-4.49411,48.3608,1444205987
-127,2.7,203.7,511,-4.4941816,48.36069,1444205997
-127,2.5,205.5,511,-4.494253,48.36058,1444206006
-127,2.4,205.6,511,-4.4943233,48.360485,1444206015
-127,2.8,206.4,511,-4.49441,48.360367,1444206026
-127,2.8,210.1,511,-4.4944935,48.360252,1444206037
-127,2.6,202.7,511,-4.494573,48.360146,1444206047
-127,2.6,210.9,511,-4.494662,48.36004,1444206057
-127,2.5,201.7,511,-4.4947414,48.359932,1444206066
-127,2.8,207.1,511,-4.4948215,48.359837,1444206075
-127,2.5,207.3,511,-4.494913,48.359715,1444206086
-127,2.8,205,511,-4.4949965,48.3596,1444206097
-127,3.5,210.4,511,-4.4950914,48.359486,1444206107
-127,2.5,208.6,511,-4.49518,48.35938,1444206117
-127,2.5,210,511,-4.4952664,48.35926,1444206126
-127,2.7,211.6,511,-4.4953485,48.35916,1444206135
-127,3,209.1,511,-4.495435,48.35906,1444206146
-127,2.5,207.1,511,-4.495525,48.358948,1444206158
-127,2.6,210.4,511,-4.4956117,48.358845,1444206167
-127,2.9,207,511,-4.495692,48.358746,1444206177
-127,2.4,207.2,511,-4.49577,48.358643,1444206186
-127,2.3,208,511,-4.49584,48.358555,1444206195
-127,2.8,204.1,511,-4.495917,48.35845,1444206206
-127,2,207.9,511,-4.495995,48.358356,1444206216
-127,2,207.3,511,-4.496082,48.358246,1444206227
-127,2.5,207.1,511,-4.496158,48.358143,1444206237
-127,2.3,205.6,511,-4.496228,48.358044,1444206246
-127,2,207.9,511,-4.496363,48.357857,1444206266
-127,2.2,206.6,511,-4.496432,48.357758,1444206276
-127,2.6,204.6,511,-4.4965,48.35765,1444206287
-127,2,204.5,511,-4.4965634,48.35755,1444206297
-127,2.6,207.6,511,-4.496625,48.357468,1444206305
-127,2.3,207.5,511,-4.496693,48.35737,1444206315
-127,2,204.9,511,-4.49676,48.357277,1444206326
-127,2.8,203.3,511,-4.4968266,48.35718,1444206336
-127,2,205.1,511,-4.49696,48.356976,1444206357
-127,2.4,198.2,511,-4.4970117,48.356888,1444206365
-127,2,199.8,511,-4.4970665,48.356785,1444206375
-127,2.4,196.4,511,-4.497115,48.35668,1444206386
-127,1.8,199.3,511,-4.4971633,48.356586,1444206396
-127,2.4,195.6,511,-4.4972034,48.356495,1444206405
-127,1.9,197.7,511,-4.49725,48.356388,1444206415
-127,2,196.3,511,-4.4972916,48.356293,1444206425
-127,2,195.5,511,-4.49733,48.356194,1444206436
-127,2,194.9,511,-4.4973664,48.356094,1444206446
-127,1.8,196.1,511,-4.497405,48.355995,1444206456
-127,2.5,197.9,511,-4.497443,48.355907,1444206465
-127,1.9,200.8,511,-4.4974933,48.35581,1444206475
-127,1.8,199.2,511,-4.497548,48.35573,1444206485
-127,1.8,204.5,511,-4.4976068,48.355648,1444206495
-127,2,200.2,511,-4.49765,48.355545,1444206506
-127,1.8,201.9,511,-4.4976983,48.355457,1444206516
-127,1.9,200.6,511,-4.4977417,48.355385,1444206525
-127,1.4,205.3,511,-4.49779,48.3553,1444206535
-127,1.7,207.1,511,-4.49785,48.355232,1444206545
-127,1.7,207.6,511,-4.4979033,48.355167,1444206555
-127,2.2,202.2,511,-4.4979615,48.355095,1444206567
-127,1.5,207.6,511,-4.498015,48.355026,1444206576
-127,1.7,207.7,511,-4.498057,48.354973,1444206585
-127,1.5,205.9,511,-4.4981117,48.354897,1444206595
-127,1.7,205.3,511,-4.498163,48.354828,1444206605
-127,1.3,207.4,511,-4.498212,48.354763,1444206615
-127,1.5,208.4,511,-4.498268,48.35469,1444206627
-127,1.6,209.4,511,-4.49832,48.35462,1444206636
-127,1.6,206.9,511,-4.49836,48.35457,1444206645
-127,1.3,208.2,511,-4.4984136,48.3545,1444206655
-127,1.5,206.2,511,-4.4984617,48.354435,1444206665
-127,1.6,206.9,511,-4.498515,48.354362,1444206677
-127,1.6,209,511,-4.4985666,48.3543,1444206687
-127,1.6,206.3,511,-4.49865,48.354187,1444206705
-127,1.4,206.5,511,-4.4987016,48.354115,1444206716
-127,1.7,205.9,511,-4.4987435,48.354053,1444206725
-127,1.7,203.1,511,-4.49879,48.35398,1444206736
-127,1.6,204.6,511,-4.49883,48.353912,1444206747
-127,1.7,204.2,511,-4.4988666,48.353848,1444206756
-127,1.4,204.8,511,-4.4989,48.353794,1444206765
-127,1.7,205.6,511,-4.4989433,48.35372,1444206776
-127,1.7,201,511,-4.4989867,48.353645,1444206787
-127,1.3,203.6,511,-4.499028,48.35358,1444206796
-127,1.7,203.4,511,-4.499067,48.353516,1444206807
-127,1.9,198.9,511,-4.4991016,48.353455,1444206815
-127,2,205.9,511,-4.4991417,48.353394,1444206825
-127,2.1,199.8,511,-4.4991817,48.353313,1444206836
-127,1.5,199.6,511,-4.499225,48.35324,1444206847
-127,1.7,203,511,-4.499265,48.353172,1444206856
-127,1.2,202.4,511,-4.4993014,48.353107,1444206867
-127,1.5,200.5,511,-4.499335,48.353046,1444206875
-127,1.2,199.8,511,-4.499365,48.35299,1444206885
-127,1.3,196.3,511,-4.499397,48.35292,1444206896
