-24,11.6,97,100,-5.33829,48.2961,1443754303
-19,11.7,96,99,-5.31742,48.295788,1443754562
-14,11.8,95,97,-5.3109283,48.295532,1443754642
19,11.7,95,98,-5.30342,48.295227,1443754733
20,11.5,99,103,-5.301055,48.29511,1443754762
-20,12,95,99,-5.29935,48.295013,1443754783
25,11.7,98,102,-5.2978916,48.294952,1443754802
-20,11.8,97,100,-5.2961884,48.29483,1443754822
19,11.9,93,97,-5.294542,48.29477,1443754843
-18,12,95,101,-5.292995,48.29472,1443754862
16,11.7,93,99,-5.2912817,48.294655,1443754882
22,11.6,97,103,-5.2896533,48.294586,1443754903
17,11.8,98,106,-5.288775,48.294502,1443754913
9,11.6,101,108,-5.288145,48.29443,1443754922
16,11.6,101,109,-5.286485,48.29421,1443754942
-17,11.5,105,109,-5.284937,48.293957,1443754963
7,11.6,101,109,-5.284078,48.293835,1443754973
28,11.6,106,112,-5.2833834,48.293716,1443754982
-12,11.3,107,112,-5.28179,48.29339,1443755004
23,11.7,102,113,-5.27949,48.293,1443755034
-27,11.3,110,113,-5.27729,48.292473,1443755064
-19,11.4,103,109,-5.27654,48.29233,1443755073
-21,11.4,101,107,-5.2758484,48.292225,1443755083
-11,11.9,102,105,-5.274988,48.292118,1443755094
15,11.5,97,104,-5.2742867,48.292057,1443755102
-8,11.4,104,109,-5.271125,48.29176,1443755143
21,11.4,105,112,-5.2696586,48.29154,1443755162
-12,11.3,108,113,-5.2688284,48.291397,1443755172
-22,11.3,103,109,-5.267988,48.291252,1443755184
-7,11.4,102,108,-5.267295,48.29114,1443755193
19,11.4,105,110,-5.2665267,48.29102,1443755203
12,11.3,106,112,-5.26584,48.290905,1443755212
-22,11.6,105,109,-5.26508,48.29077,1443755222
13,11.4,102,112,-5.2633934,48.29051,1443755244
-19,11.2,105,111,-5.26271,48.290382,1443755253
-21,11.2,101,108,-5.2619534,48.290257,1443755263
25,11.3,102,110,-5.260495,48.290054,1443755282
-19,11.3,105,113,-5.2588367,48.289757,1443755304
-11,11.5,104,106,-5.2574015,48.289513,1443755323
23,11.4,102,109,-5.2559466,48.28933,1443755342
20,11,104,113,-5.25519,48.28921,1443755352
-8,11.4,105,114,-5.254298,48.28904,1443755364
16,11.2,103,111,-5.25288,48.28878,1443755383
-15,11.1,104,112,-5.2514668,48.288513,1443755402
15,10.8,102,111,-5.249965,48.288258,1443755422
24,11.1,106,114,-5.2491417,48.288105,1443755433
-12,11,108,115,-5.248415,48.28795,1443755443
-22,11.3,105,112,-5.2477484,48.287815,1443755452
16,11.2,99,108,-5.246175,48.287567,1443755473
26,11.4,105,110,-5.2454934,48.28747,1443755482
25,11,105,115,-5.2446766,48.28733,1443755493
5,11.1,109,117,-5.24402,48.28718,1443755502
-21,10.9,110,115,-5.2433066,48.287014,1443755512
-24,11.1,105,110,-5.242503,48.286842,1443755523
-21,11.3,102,105,-5.2417564,48.286728,1443755533
18,11,97,104,-5.2410717,48.28665,1443755542
29,11.2,103,111,-5.239548,48.286472,1443755562
13,11,105,114,-5.23881,48.28635,1443755572
-19,10.9,107,113,-5.2380133,48.286186,1443755584
-10,11.1,102,108,-5.2366085,48.28594,1443755602
17,11.1,101,109,-5.235785,48.28582,1443755613
14,11.1,103,112,-5.2351117,48.285713,1443755622
-21,10.9,107,112,-5.2343783,48.285576,1443755632
-26,11,94,99,-5.232118,48.28528,1443755662
7,11.3,93,98,-5.23129,48.285294,1443755673
27,11.1,94,103,-5.2297482,48.28525,1443755692
28,11.4,99,109,-5.228958,48.285164,1443755703
16,11.2,103,111,-5.2282085,48.28506,1443755713
-14,11,102,111,-5.22746,48.28494,1443755722
13,11.2,103,110,-5.22668,48.284775,1443755733
12,10.6,114,122,-5.224457,48.28429,1443755763
-24,10.7,113,119,-5.223843,48.284115,1443755773
-30,10.8,110,114,-5.2231464,48.28393,1443755782
-11,11,105,109,-5.2223535,48.283775,1443755793
11,10.9,103,109,-5.221695,48.283695,1443755802
21,11,103,111,-5.2209616,48.283566,1443755812
16,11,106,115,-5.22024,48.28343,1443755823
7,10.8,107,116,-5.2195215,48.28327,1443755833
-13,11,110,115,-5.2188015,48.28311,1443755842
-16,10.9,106,112,-5.2180085,48.28294,1443755853
-14,11,103,110,-5.2174134,48.282833,1443755862
15,10.8,103,110,-5.2165985,48.282707,1443755872
11,10.9,104,112,-5.215853,48.282585,1443755883
9,11.1,104,112,-5.215185,48.282467,1443755892
-14,11,106,112,-5.21437,48.28232,1443755903
-17,11.1,105,111,-5.2135515,48.282173,1443755913
0,11.1,104,111,-5.2129564,48.28207,1443755922
7,11.2,104,110,-5.2121315,48.281933,1443755932
16,11,102,112,-5.2113814,48.281815,1443755943
18,11,105,114,-5.2107134,48.281693,1443755952
13,11.1,106,115,-5.209905,48.28153,1443755963
-7,11.2,108,114,-5.2091765,48.281376,1443755973
-16,11.1,106,113,-5.20837,48.28121,1443755983
-12,11.1,104,111,-5.2077,48.28109,1443755992
-12,11.3,104,109,-5.2069516,48.280968,1443756003
16,11.2,103,110,-5.2062716,48.280865,1443756012
18,11.3,106,112,-5.205448,48.280735,1443756023
-7,11.1,102,112,-5.204708,48.280605,1443756033
7,11.1,104,112,-5.203885,48.280464,1443756044
-8,10.9,104,111,-5.203215,48.280354,1443756052
-16,11.2,103,110,-5.2024665,48.28023,1443756063
19,11.1,104,112,-5.200967,48.28,1443756083
-12,11.1,104,113,-5.199488,48.279728,1443756103
-8,11.1,104,111,-5.1987467,48.27959,1443756112
-10,11.1,103,109,-5.198,48.27947,1443756123
-6,11.1,103,109,-5.197325,48.27936,1443756132
12,11.1,105,112,-5.1965017,48.27923,1443756143
-8,11.1,103,112,-5.1957583,48.2791,1443756153
-12,11.1,104,110,-5.194935,48.27896,1443756163
17,11.3,102,111,-5.19426,48.278854,1443756172
7,11.3,108,112,-5.1935167,48.278725,1443756183
-14,11,105,113,-5.192848,48.2786,1443756192
-21,11.2,104,111,-5.192032,48.278454,1443756203
-12,10.9,106,110,-5.191285,48.27833,1443756213
15,11.3,104,110,-5.19053,48.278214,1443756223
11,11,105,111,-5.189863,48.2781,1443756232
-7,11.1,104,111,-5.1890416,48.27796,1443756243
-21,11,105,109,-5.1883,48.277832,1443756252
13,11.1,102,109,-5.187545,48.27772,1443756263
20,11,104,111,-5.186795,48.277603,1443756273
18,11,105,113,-5.1860485,48.277473,1443756283
-4,11.2,108,114,-5.18539,48.27734,1443756292
-10,10.9,105,112,-5.184575,48.27718,1443756303
-19,11.3,105,110,-5.18391,48.277054,1443756312
-10,11.1,103,109,-5.183085,48.276928,1443756323
-6,11.2,101,109,-5.1823235,48.27681,1443756333
9,11.2,103,110,-5.181575,48.276695,1443756343
-6,11.1,105,110,-5.1808968,48.276585,1443756352
14,11.2,103,111,-5.18007,48.276455,1443756363
19,11.1,107,113,-5.179402,48.276333,1443756372
15,11.2,106,114,-5.178585,48.27617,1443756383
-13,11,110,114,-5.177855,48.276012,1443756393
-21,11.1,106,113,-5.17712,48.275852,1443756403
-17,11.2,105,111,-5.176455,48.275726,1443756412
-15,11.1,103,109,-5.1756334,48.275574,1443756423
-4,11.3,103,108,-5.174957,48.275475,1443756432
9,11.1,105,109,-5.174125,48.275345,1443756443
16,11.2,103,110,-5.173363,48.275234,1443756454
-16,11.2,105,110,-5.17194,48.274994,1443756472
12,11.2,103,109,-5.1711082,48.27486,1443756483
-13,11.3,104,109,-5.17043,48.274754,1443756492
11,11.1,103,111,-5.169598,48.27462,1443756503
13,11.2,107,112,-5.1688485,48.274483,1443756513
-12,11,106,112,-5.16818,48.27436,1443756522
12,11.1,106,113,-5.1674285,48.27421,1443756532
-12,11.3,106,112,-5.166613,48.27405,1443756543
-12,11.1,103,111,-5.16594,48.273926,1443756552
-6,11.4,104,109,-5.165108,48.273785,1443756563
11,11.3,102,109,-5.1643615,48.273655,1443756573
21,11.2,106,111,-5.163678,48.27354,1443756582
13,11.2,106,113,-5.1629333,48.273403,1443756592
-15,11.1,106,113,-5.162115,48.27324,1443756603
-13,11.3,106,111,-5.1614385,48.273106,1443756612
-7,11.1,103,109,-5.1606865,48.272972,1443756622
16,11.2,104,110,-5.1597733,48.272823,1443756633
18,11.2,105,113,-5.1591,48.2727,1443756642
-6,11.2,107,115,-5.15843,48.27256,1443756652
7,11.2,107,114,-5.157543,48.272366,1443756663
-11,11.2,108,114,-5.1569486,48.272236,1443756672
-15,11.1,107,113,-5.1562085,48.27208,1443756682
-15,11.2,106,111,-5.1553864,48.27191,1443756693
-11,11.3,106,110,-5.154635,48.27178,1443756702
17,11.2,105,112,-5.1538815,48.271645,1443756714
17,11.2,108,115,-5.1530633,48.271473,1443756723
16,11.1,109,116,-5.152477,48.27134,1443756732
13,11.1,111,116,-5.151745,48.271168,1443756742
-14,11.2,108,115,-5.150942,48.270966,1443756752
7,11.3,106,113,-5.150203,48.2708,1443756762
-19,11.4,105,110,-5.1493816,48.27063,1443756773
-20,11.3,101,107,-5.1486235,48.2705,1443756783
-16,11.3,101,105,-5.1480064,48.270412,1443756792
13,11.4,99,105,-5.147227,48.27032,1443756802
24,11.4,101,108,-5.1463766,48.27022,1443756812
21,11.3,103,112,-5.145612,48.270107,1443756822
-8,11.2,107,114,-5.1440434,48.269787,1443756843
-17,11.3,108,113,-5.1434464,48.269653,1443756852
-14,11.4,106,112,-5.14255,48.269466,1443756864
-20,11.3,104,110,-5.141868,48.269333,1443756872
13,11.4,105,109,-5.1411066,48.2692,1443756883
22,11.2,104,111,-5.14027,48.269054,1443756893
13,11.3,108,114,-5.139517,48.268906,1443756903
8,11.5,108,115,-5.138778,48.26874,1443756913
-8,11.2,109,115,-5.1380434,48.268566,1443756924
-17,11.3,107,114,-5.13738,48.268406,1443756932
-22,10.8,106,110,-5.135895,48.2681,1443756953
12,10.7,103,110,-5.135165,48.267975,1443756962
16,10.5,107,111,-5.1344485,48.267853,1443756973
8,10.4,108,114,-5.1330585,48.26758,1443756992
-15,10.3,105,112,-5.132372,48.26744,1443757003
-24,10.3,104,108,-5.131685,48.26732,1443757013
-21,10.2,98,103,-5.131057,48.26723,1443757022
-7,10.1,98,100,-5.1302934,48.267166,1443757033
0,10,92,99,-5.1295366,48.267128,1443757044
18,9.7,93,100,-5.1289215,48.267094,1443757052
17,9.7,94,102,-5.1282516,48.26706,1443757063
13,9.5,95,104,-5.127597,48.267014,1443757073
-6,9.4,96,104,-5.127015,48.266968,1443757082
-12,9.3,95,103,-5.1263185,48.26691,1443757093
-23,9,92,100,-5.125632,48.266865,1443757104
-25,9,92,97,-5.125065,48.26684,1443757112
-10,9.1,89,94,-5.1244516,48.26686,1443757123
11,9,87,94,-5.123823,48.266865,1443757133
22,9,87,95,-5.12326,48.26688,1443757142
26,9.1,92,99,-5.1225767,48.266884,1443757153
21,8.7,94,104,-5.121905,48.266865,1443757164
-15,8.6,99,106,-5.12017,48.266693,1443757193
-18,8.9,97,103,-5.119633,48.266636,1443757202
-12,8.6,91,95,-5.1182985,48.266567,1443757224
13,8.8,88,94,-5.1177483,48.266575,1443757233
20,8.7,89,96,-5.11714,48.266575,1443757243
24,8.6,92,100,-5.1165285,48.266567,1443757253
25,8.7,95,104,-5.115985,48.26654,1443757262
-7,8.7,98,106,-5.1153283,48.266487,1443757273
-18,8.8,98,105,-5.1146717,48.26642,1443757284
-23,8.7,97,102,-5.1141334,48.266373,1443757293
-7,9,93,95,-5.112913,48.26633,1443757313
11,8.8,88,96,-5.1123614,48.26633,1443757322
17,8.7,88,98,-5.1116815,48.26633,1443757333
25,8.9,92,101,-5.1110682,48.26632,1443757343
-11,8.9,95,102,-5.11046,48.266293,1443757353
-14,8.8,95,102,-5.1092334,48.26622,1443757373
-14,9,92,99,-5.10862,48.26619,1443757383
11,8.9,91,99,-5.10806,48.266167,1443757392
15,9,94,100,-5.107382,48.26614,1443757403
23,8.9,95,103,-5.106765,48.26611,1443757413
-13,8.9,98,105,-5.1055465,48.265995,1443757432
-14,8.9,98,104,-5.1049385,48.265938,1443757444
-19,8.9,97,102,-5.104388,48.26589,1443757452
-21,9,92,98,-5.10371,48.265846,1443757463
-14,9,90,95,-5.10309,48.265835,1443757473
16,9,90,95,-5.101905,48.265846,1443757492
19,9,89,97,-5.101218,48.26585,1443757503
24,9,91,99,-5.100655,48.265846,1443757512
22,8.9,94,103,-5.099973,48.265827,1443757523
18,8.7,99,106,-5.099355,48.265785,1443757533
-21,8.8,97,105,-5.0975385,48.2656,1443757563
-21,9,97,103,-5.09699,48.265553,1443757572
-23,9,95,99,-5.096315,48.265507,1443757583
-12,9,89,96,-5.095695,48.26549,1443757594
5,9,88,95,-5.0945134,48.2655,1443757612
-6,9.2,86,95,-5.0938883,48.265514,1443757622
